category_number,drxfcsd,parent,level,max_level_by_num,max_level_skips,ancestors,branch
11830260,"MILK, MALTED, DRY MIX, NOT RECONSTITUTED",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830260"
11830400,"STRAWBERRY BEVERAGE POWDER, DRY MIX, NOT RECONSTITUTED",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830400"
11830450,"MILK BEV MIX, W/ SUGAR,EGG WHITE, NOT RECONSTITUTED",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830450"
11830500,"MILK BEV POWDER W/ NFD MILK, LOW CAL, DRY, CHOC",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830500"
11830550,"MILK BEV POWDER W/ NFD MILK, LOW CAL, DRY, NOT CHOC",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830550"
11830940,"MEAL REPLACEMENT,PROTEIN,MILK BASED,FRUIT JUICE MIX",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830940"
11830970,"MEAL REPLACEMENT, PROTEIN TYPE, MILK-BASE, POWDER",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830970"
11830990,"NUTRIENT SUPP, MILK-BASE, POWDER (INCL SUSTAGEN)",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11830990"
11831500,"NUTRIENT SUPPLEMENT,MILK-BASE,HIGH PROT,NOT RECONST",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11831500"
11832000,"MEAL REPLACEMENT,MILK-&SOY-BASE,POWDER,NOT RECONST",11800000,4,4,4,"11800000,19000000,1,0","11800000,19000000,1,0,11832000"
12100100,"CREAM, NS AS TO LIGHT, HEAVY, OR HALF AND HALF",12100000,4,4,4,"12100000,12000000,1,0","12100000,12000000,1,0,12100100"
12110100,"CREAM, LIGHT",12100000,4,4,4,"12100000,12000000,1,0","12100000,12000000,1,0,12110100"
12120100,"CREAM, HALF AND HALF",12100000,4,4,4,"12100000,12000000,1,0","12100000,12000000,1,0,12120100"
12120106,"CREAM, HALF AND HALF, FLAVORED",12100000,4,4,4,"12100000,12000000,1,0","12100000,12000000,1,0,12120106"
12120110,"CREAM, HALF AND HALF, FAT FREE",12100000,4,4,4,"12100000,12000000,1,0","12100000,12000000,1,0,12120110"
12130100,"CREAM, HEAVY",12100000,4,4,4,"12100000,12000000,1,0","12100000,12000000,1,0,12130100"
12140000,"CREAM, WHIPPED",12100000,4,4,4,"12100000,12000000,1,0","12100000,12000000,1,0,12140000"
12200100,"COFFEE CREAMER, NFS",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12200100"
12210200,"COFFEE CREAMER, LIQUID",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210200"
12210210,"COFFEE CREAMER, LIQUID, FLAVORED",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210210"
12210260,"COFFEE CREAMER, LIQUID, FAT FREE",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210260"
12210270,"COFFEE CREAMER, LIQUID, FAT FREE, FLAVORED",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210270"
12210280,"COFFEE CREAMER, LIQUID, FAT FREE, SUGAR FREE, FLAVORED",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210280"
12210310,"COFFEE CREAMER, LIQUID, SUGAR FREE, FLAVORED",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210310"
12210400,"COFFEE CREAMER, POWDER",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210400"
12210420,"COFFEE CREAMER, POWDER, FLAVORED",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210420"
12210430,"COFFEE CREAMER, POWDER, FAT FREE",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210430"
12210440,"COFFEE CREAMER,POWDER, FAT FREE, FLAVORED",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210440"
12210505,"COFFEE CREAMER,POWDER, SUGAR FREE, FLAVORED",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210505"
12210520,"COFFEE CREAMER, SOY, LIQUID",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12210520"
12220200,WHIPPED TOPPING,12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12220200"
12220270,"WHIPPED TOPPING, FAT FREE",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12220270"
12220280,"WHIPPED TOPPING, SUGAR FREE",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12220280"
12220400,"WHIP CREAM SUB,NONDAIRY,LOWFAT,LO SUGAR,FROM MIX",12200000,4,4,4,"12200000,12000000,1,0","12200000,12000000,1,0,12220400"
12310100,"SOUR CREAM, REGULAR",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12310100"
12310200,"SOUR CREAM, HALF AND HALF",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12310200"
12310350,"SOUR CREAM, LIGHT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12310350"
12310370,"SOUR CREAM, FAT FREE",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12310370"
12320100,"SOUR CREAM, IMITATION",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12320100"
12320200,"SOUR CREAM, FILLED, SOUR DRESSING, NONBUTTERFAT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12320200"
12350000,"DIP, SOUR CREAM BASE (INCLUDE BUTTERMILK-TYPE DIP)",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350000"
12350010,"DIP, NFS",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350010"
12350020,"DIP, SOUR CREAM BASE, REDUCED CALORIE",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350020"
12350100,SPINACH DIP,12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350100"
12350200,"CHIPOTLE DIP, REGULAR",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350200"
12350205,"CHIPOTLE DIP, LIGHT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350205"
12350210,"DILL DIP, REGULAR",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350210"
12350215,"DILL DIP, LIGHT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350215"
12350220,"ONION DIP, REGULAR",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350220"
12350225,"ONION DIP, LIGHT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350225"
12350230,"RANCH DIP, REGULAR",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350230"
12350235,"RANCH DIP, LIGHT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350235"
12350240,"SPINACH DIP, REGULAR",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350240"
12350245,"SPINACH DIP, LIGHT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350245"
12350250,"VEGETABLE DIP, REGULAR",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350250"
12350255,"VEGETABLE DIP, LIGHT",12300000,4,4,4,"12300000,12000000,1,0","12300000,12000000,1,0,12350255"
13110000,"ICE CREAM, NFS",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110000"
13110100,"ICE CREAM, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110100"
13110102,"ICE CREAM, VANILLA, WITH ADDITIONAL INGREDIENTS",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110102"
13110110,"ICE CREAM, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110110"
13110112,"ICE CREAM, CHOCOLATE, WITH ADDITIONAL INGREDIENTS",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110112"
13110200,"ICE CREAM, SOFT SERVE, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110200"
13110210,"ICE CREAM, SOFT SERVE, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110210"
13110460,"GELATO, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110460"
13110470,"GELATO, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13110470"
13120050,"ICE CREAM BAR, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120050"
13120100,"ICE CREAM BAR, VANILLA, CHOCOLATE COATED",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120100"
13120110,ICE CREAM CANDY BAR,13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120110"
13120140,"ICE CREAM BAR, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120140"
13120400,ICE CREAM BAR OR STICK WITH FRUIT,13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120400"
13120500,"ICE CREAM SANDWICH, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120500"
13120510,"ICE CREAM SANDWICH, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120510"
13120550,ICE CREAM COOKIE SANDWICH,13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120550"
13120700,"ICE CREAM CONE WITH NUTS, FLAVORS OTHER THAN CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120700"
13120710,"ICE CREAM CONE, CHOCOLATE COVERED, WITH NUTS, FLAVORS OTHER",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120710"
13120720,"ICE CREAM CONE, CHOCOLATE COVERED OR DIPPED, FLAVORS OTHER T",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120720"
13120730,"ICE CREAM CONE, SCOOPED, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120730"
13120735,"ICE CREAM CONE, SCOOPED, VANILLA, WAFFLE CONE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120735"
13120740,"ICE CREAM CONE, NFS",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120740"
13120750,"ICE CREAM CONE WITH NUTS, CHOCOLATE ICE CREAM",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120750"
13120760,"ICE CREAM CONE, CHOCOLATE COVERED OR DIPPED, CHOCOLATE ICE C",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120760"
13120770,"ICE CREAM CONE, SCOOPED, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120770"
13120775,"ICE CREAM CONE, SCOOPED, CHOCOLATE, WAFFLE CONE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120775"
13120780,"ICE CREAM CONE, CHOCOLATE COVERED, WITH NUTS, CHOCOLATE ICE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120780"
13120782,"ICE CREAM CONE, SOFT SERVE, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120782"
13120784,"ICE CREAM CONE, SOFT SERVE, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120784"
13120786,"ICE CREAM CONE, SOFT SERVE, VANILLA, WAFFLE CONE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120786"
13120788,"ICE CREAM CONE, SOFT SERVE, CHOCOLATE, WAFFLE CONE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120788"
13120790,"ICE CREAM CONE, VANILLA, PREPACKAGED",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120790"
13120792,"ICE CREAM CONE, CHOCOLATE, PREPACKAGED",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120792"
13120800,"ICE CREAM SODA, FLAVORS OTHER THAN CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120800"
13120810,"ICE CREAM SODA, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13120810"
13121000,"ICE CREAM SUNDAE, NFS",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13121000"
13121100,"ICE CREAM SUNDAE, FRUIT TOPPING",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13121100"
13121120,BANANA SPLIT,13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13121120"
13121200,"ICE CREAM SUNDAE, PREPACKAGED TYPE, FLAVORS OTHER THAN CHOCO",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13121200"
13121300,"ICE CREAM SUNDAE, HOT FUDGE TOPPING",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13121300"
13121400,"ICE CREAM SUNDAE, CARAMEL TOPPING",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13121400"
13121500,"ICE CREAM SUNDAE, FUDGE TOPPING, WITH CAKE, WITH WHIPPED CRE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13121500"
13126000,"ICE CREAM, FRIED",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13126000"
13130100,"LIGHT ICE CREAM, NFS",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13130100"
13130300,"LIGHT ICE CREAM, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13130300"
13130310,"LIGHT ICE CREAM, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13130310"
13130620,"LIGHT ICE CREAM, SOFT SERVE CONE, FLAVORS OTHER THAN CHOCOLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13130620"
13130700,"SOFT SERVE, BLENDED WITH CANDY OR COOKIES, FROM FAST FOOD",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13130700"
13135000,"LIGHT ICE CREAM SANDWICH, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13135000"
13135010,"LIGHT ICE CREAM SANDWICH, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13135010"
13140000,"LIGHT ICE CREAM BAR, VANILLA",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140000"
13140100,"LIGHT ICE CREAM BAR, VANILLA, CHOCOLATE COATED",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140100"
13140115,"LIGHT ICE CREAM BAR, CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140115"
13140600,"LIGHT ICE CREAM, SUNDAE, SOFT SERVE, CHOCOLATE OR FUDGE TOPP",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140600"
13140630,"LIGHT ICE CREAM, SUNDAE, SOFT SERVE, FRUIT TOPPING, WITH WHI",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140630"
13140650,"LIGHT ICE CREAM, SUNDAE, SOFT SERVE, NOT FRUIT OR CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140650"
13140660,"LIGHT ICE CREAM, SUNDAE, SOFT SERVE, CHOCOLATE OR FUDGE TOPP",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140660"
13140670,"LIGHT ICE CREAM, SUNDAE, SOFT SERVE, FRUIT TOPPING, WITHOUT",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140670"
13140680,"LIGHT ICE CREAM, SUNDAE, SOFT SERVE, NOT FRUIT OR CHOCOLATE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140680"
13140700,CREAMSICLE,13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140700"
13140710,"CREAMSICLE, LIGHT",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140710"
13140900,FUDGESICLE,13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13140900"
13142000,"MILK DESSERT BAR OR STICK, FROZEN, WITH COCONUT",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13142000"
13142100,"LIGHT ICE CREAM CONE, VANILLA, PREPACKAGED",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13142100"
13142110,"LIGHT ICE CREAM CONE, CHOCOLATE, PREPACKAGED",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13142110"
13150000,"SHERBET, ALL FLAVORS",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13150000"
13161000,"MILK DESSERT BAR, FROZEN, MADE FROM LOWFAT MILK",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13161000"
13161500,"MILK DESSERT SANDWICH BAR, FROZEN, MADE FROM LOWFAT MILK",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13161500"
13161520,"MILK DESSERT SANDWICH BAR, FROZEN, WITH LOW-CALORIE SWEETENE",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13161520"
13161600,"FUDGESICLE, LIGHT",13100000,4,4,4,"13100000,13000000,1,0","13100000,13000000,1,0,13161600"
13200110,"PUDDING, CHOCOLATE, NFS",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13200110"
13210110,"PUDDING, BREAD",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210110"
13210160,"DIPLOMAT PUDDING, PUERTO RICAN STYLE",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210160"
13210260,"RICE FLOUR CREAM, PUERTO RICAN STYLE",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210260"
13210280,"PUDDING, FLAVORS OTHER THAN CHOCOLATE, NFS",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210280"
13210300,CUSTARD,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210300"
13210350,FLAN,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210350"
13210370,CREME BRULEE,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210370"
13210410,"PUDDING, RICE",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210410"
13210450,"FIRNI, INDIAN PUDDING",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210450"
13210520,"PUDDING, TAPIOCA, MADE FROM DRY MIX",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210520"
13210710,"PUDDING, CORNMEAL, MILK, AND MOLASSES",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210710"
13210820,"FRESH CORN CUSTARD, PUERTO RICAN STYLE",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13210820"
13220110,"PUDDING, FLAVORS OTHER THAN CHOCOLATE, MADE FROM DRY MIX",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13220110"
13220120,"PUDDING, CHOCOLATE, MADE FROM DRY MIX",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13220120"
13220210,"PUDDING, FLAVORS OTHER THAN CHOCOLATE, MADE FROM DRY MIX, SU",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13220210"
13220220,"PUDDING, CHOCOLATE, MADE FROM DRY MIX, SUGAR FREE",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13220220"
13230110,"PUDDING, FLAVORS OTHER THAN CHOCOLATE, READY-TO-EAT",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13230110"
13230120,"PUDDING, FLAVORS OTHER THAN CHOCOLATE, READY-TO-EAT, SUGAR F",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13230120"
13230130,"PUDDING, CHOCOLATE, READY-TO-EAT",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13230130"
13230140,"PUDDING, CHOCOLATE, READY-TO-EAT, SUGAR FREE",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13230140"
13230500,"PUDDING, TAPIOCA, READY-TO-EAT",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13230500"
13241000,BANANA PUDDING,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13241000"
13250000,MOUSSE,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13250000"
13250200,"MOUSSE, CHOCOLATE, LOWFAT, REDUCED CALORIE, PREPARED FROM DR",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13250200"
13251000,CHANTILLY CREAM,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13251000"
13252200,"MILK DESSERT OR MILK CANDY, PUERTO RICAN STYLE",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13252200"
13252500,"BARFI OR BURFI, INDIAN DESSERT",13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13252500"
13252590,TRIFLE,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13252590"
13252600,TIRAMISU,13200000,4,4,4,"13200000,13000000,1,0","13200000,13000000,1,0,13252600"
13310000,"CUSTARD PUDDING, FLAVOR OTHER THAN CHOCOLATE, BABY FOOD, NS",13300000,4,4,4,"13300000,13000000,1,0","13300000,13000000,1,0,13310000"
13311000,"CUSTARD PUDDING, BABY FOOD, FLAVOR OTHER THAN CHOCOLATE, STR",13300000,4,4,4,"13300000,13000000,1,0","13300000,13000000,1,0,13311000"
13312000,"CUSTARD PUDDING, BABY FOOD, FLAVOR OTHER THAN CHOCOLATE, JUN",13300000,4,4,4,"13300000,13000000,1,0","13300000,13000000,1,0,13312000"
13411000,WHITE SAUCE OR GRAVY,13400000,4,4,4,"13400000,13000000,1,0","13400000,13000000,1,0,13411000"
14100100,"CHEESE, NATURAL, NFS",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14100100"
14101010,"CHEESE, BLUE OR ROQUEFORT",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14101010"
14102010,"CHEESE, BRICK",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14102010"
14102110,"CHEESE, BRICK, W/ SALAMI",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14102110"
14103010,"CHEESE, CAMEMBERT",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14103010"
14103020,"CHEESE, BRIE",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14103020"
14104010,"CHEESE, NATURAL, CHEDDAR OR AMERICAN TYPE",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104010"
14104015,"CHEESE, NATURAL, CHEDDAR OR AMERICAN TYPE, REDUCED FAT",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104015"
14104020,"CHEESE, CHEDDAR OR AMERICAN TYPE, DRY, GRATED",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104020"
14104100,"CHEESE, CHEDDAR",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104100"
14104110,"CHEESE, CHEDDAR, REDUCED FAT",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104110"
14104115,"CHEESE, CHEDDAR, NONFAT OR FAT FREE",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104115"
14104200,"CHEESE, COLBY",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104200"
14104250,"CHEESE, COLBY JACK",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104250"
14104400,"CHEESE, FETA",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104400"
14104600,"CHEESE, FONTINA",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104600"
14104700,"CHEESE, GOAT",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14104700"
14105010,"CHEESE, GOUDA OR EDAM",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14105010"
14105200,"CHEESE, GRUYERE",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14105200"
14106010,"CHEESE, LIMBURGER",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14106010"
14106200,"CHEESE, MONTEREY",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14106200"
14106500,"CHEESE, MONTEREY, REDUCED FAT",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14106500"
14107010,"CHEESE, MOZZARELLA, NFS",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14107010"
14107020,"CHEESE, MOZZARELLA, WHOLE MILK",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14107020"
14107030,"CHEESE, MOZZARELLA, PART SKIM",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14107030"
14107040,"CHEESE, MOZZARELLA, REDUCED SODIUM",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14107040"
14107060,"CHEESE, MOZZARELLA, NONFAT OR FAT FREE",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14107060"
14107200,"CHEESE, MUENSTER",14100000,4,4,4,"14100000,14000000,1,0","14100000,14000000,1,0,14107200"
